Geneid	1AS	1AW	1BS	1BW	1CS	1CW	1DS	1DW	2AS	2AW	2BS	2BW	2CS	2CW	2DS	2DW	3AS	3AW	3BS	3BW	3CS	3CW	3DS	3DW
evm.model.scf7180000353931.7	12	60	24	0	0	0	0	0	150	0	0	0	0	61	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000348804.2	13	66	19	0	0	0	0	0	143	0	0	0	0	65	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000348804.1	32	281	78	0	0	0	0	0	733	0	0	0	0	350	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000354336.2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354336.3	17	165	50	0	0	0	0	0	335	0	0	0	0	208	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354336.1	26	262	51	0	0	0	0	0	417	0	0	0	0	245	0	0	0	0	0	3	0	0	3	0
evm.model.scf7180000354336.4	161	1349	314	0	0	0	0	0	2356	0	0	0	0	1237	0	0	0	0	0	0	0	0	17	0
evm.model.scf7180000354565.2	0	14	3	0	0	0	0	0	34	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354565.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354565.3	25	92	27	0	0	0	0	0	273	0	0	0	0	83	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354565.1	39	201	55	0	0	0	0	0	613	0	0	0	0	373	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000354565.6	32	146	48	0	0	0	0	0	517	0	0	0	0	241	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354565.4	44	383	86	0	0	0	0	0	809	0	0	0	0	432	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000354793.1	22	72	33	0	0	0	0	0	290	0	0	0	0	127	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353682.6	18	94	20	0	0	0	0	0	211	0	0	0	0	119	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353682.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353682.3_evm.model.scf7180000353682.4	10	87	18	0	0	0	0	0	192	0	0	0	0	84	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000353682.5	23	128	39	0	0	0	0	0	278	0	0	0	0	139	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353682.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353682.7	18	235	58	0	0	0	0	0	430	0	0	0	0	257	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353682.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355644.3	28	286	80	0	0	0	0	0	660	0	0	0	0	388	0	0	0	0	0	2	0	0	7	0
evm.model.scf7180000355644.5	5	15	10	0	0	0	0	0	73	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355644.2	135	1101	261	0	0	0	0	0	1854	0	0	0	0	1120	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000355644.6	52	384	107	0	0	0	0	0	782	0	0	0	0	508	0	0	0	1	0	0	0	0	12	0
evm.model.scf7180000355644.4	0	9	1	0	0	0	0	0	20	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356684.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356684.3	10	37	13	0	0	0	0	0	171	0	0	0	0	54	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357108.4	76	516	139	0	0	0	0	0	1061	0	0	0	0	658	0	0	0	0	0	0	0	0	15	0
evm.model.scf7180000357108.1	3	22	10	0	0	0	0	0	45	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357108.3	27	312	97	0	0	0	0	0	634	0	0	0	0	288	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000357108.2	9	63	21	0	0	0	0	0	218	0	0	0	0	100	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356792.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356792.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353494.8	163	753	255	0	0	0	0	0	2108	0	0	0	0	1252	0	0	0	0	0	0	0	0	17	0
evm.model.scf7180000353494.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353494.9	153	1111	194	0	0	0	0	0	2706	0	0	0	0	1563	0	0	0	0	0	0	0	0	39	0
evm.model.scf7180000353494.7	150	1170	369	0	0	0	0	0	2977	0	0	0	0	1279	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353494.12	157	1090	310	0	0	0	0	0	2501	0	0	0	0	1535	0	0	0	0	0	0	0	0	17	0
evm.model.scf7180000353494.11	47	362	76	0	0	0	0	0	785	0	0	0	0	503	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000353582.5	11	30	13	0	0	0	0	0	101	0	0	0	0	41	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353582.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353582.7	0	3	2	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353582.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353582.6	55	257	78	0	0	0	0	0	611	0	0	0	0	388	0	0	0	0	0	1	0	0	0	0
evm.model.scf7180000353582.9	7	16	31	0	0	0	0	0	246	0	0	0	0	138	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353582.8	72	447	125	0	0	0	0	0	979	0	0	0	0	595	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000357233.1	4	33	7	0	0	0	0	0	84	0	0	0	0	33	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000347626.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000347626.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348646.1	23	174	57	0	0	0	0	0	552	0	0	0	0	232	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000348646.2	127	985	298	0	0	0	0	0	2344	0	0	0	0	1125	0	0	0	0	0	0	0	0	20	0
evm.model.scf7180000346341.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346341.1	0	1	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346341.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346341.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346341.5	17	77	23	0	0	0	0	0	166	0	0	0	0	152	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354926.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354926.1	103	836	172	0	0	0	0	0	1553	0	0	0	0	998	0	0	0	0	0	0	0	0	18	0
evm.model.scf7180000354926.2	44	148	62	0	0	0	0	0	501	0	0	0	0	215	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000352128.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000352128.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346994.2	14	103	21	0	0	0	0	0	144	0	0	0	0	64	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000346994.1	4	57	8	0	0	0	0	0	70	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357024.6	18	58	43	0	0	0	0	0	128	0	0	0	0	35	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000357024.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357024.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357024.3	35	446	103	0	0	0	0	0	659	0	0	0	0	360	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000357024.5	217	1375	396	1	0	0	0	0	1522	0	0	0	0	1930	0	0	0	0	0	0	0	0	26	0
evm.model.scf7180000353695.4	55	501	123	0	0	0	0	0	975	0	0	0	0	516	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000353695.3	14	74	23	0	0	0	0	0	188	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353695.11	34	209	99	0	0	0	0	0	544	0	0	0	0	274	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353695.18	33	269	101	0	0	0	0	0	783	0	0	0	0	438	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353695.7	30	224	74	0	0	0	0	0	531	0	0	0	0	226	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000353695.5	24	244	87	0	0	0	0	0	465	0	0	0	0	244	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353695.13	29	157	66	0	0	0	0	0	408	0	0	0	0	218	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353695.14	107	537	174	0	0	0	0	0	1253	0	0	0	0	696	0	0	0	0	0	0	0	0	22	0
evm.model.scf7180000353695.9	184	1050	309	0	0	0	0	0	2300	0	0	0	0	1283	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000353695.16	10	28	21	0	0	0	0	0	64	0	0	0	0	34	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353695.8	85	668	149	0	0	0	0	0	1263	0	0	0	0	616	0	0	0	0	0	1	0	0	21	0
evm.model.scf7180000353695.6	99	612	196	0	0	0	0	0	1071	0	0	0	0	693	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000353695.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353695.2	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353695.10	2	15	3	0	0	0	0	0	63	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000350514.1	7	108	33	0	0	0	0	0	265	0	0	0	0	117	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353837.5	40	262	68	0	0	0	0	0	583	0	0	0	0	218	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353837.3	60	400	142	0	0	0	0	0	922	0	0	0	0	536	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000353837.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353837.1	8	19	5	0	0	0	0	0	5	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348832.16	199	1617	388	0	0	0	0	0	2976	0	0	0	0	2155	0	0	0	0	0	0	0	0	14	0
evm.model.scf7180000348832.3	100	690	164	0	0	0	0	0	1534	0	0	0	0	825	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000348832.11	290	1488	448	0	0	0	0	0	3545	0	0	0	0	1685	0	0	0	0	0	0	0	0	34	0
evm.model.scf7180000348832.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348832.23	141	652	316	0	0	0	0	0	2561	1	0	0	0	1093	0	0	0	0	0	1	0	0	19	0
evm.model.scf7180000348832.1	74	505	166	0	0	0	0	0	1207	0	0	0	0	624	0	0	0	0	0	0	0	0	14	0
evm.model.scf7180000348832.4	40	382	99	0	0	0	0	0	639	0	0	0	0	432	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000348832.20	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348832.15	2	18	5	0	0	0	0	0	59	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348832.25	26	234	49	0	0	0	0	0	462	0	0	0	0	239	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000348832.26	54	365	136	0	0	0	0	0	958	0	0	0	0	305	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000348832.14	119	894	199	0	0	0	0	0	2080	0	0	0	0	807	0	0	0	0	0	0	0	0	15	0
evm.model.scf7180000348832.2	66	452	130	0	0	0	0	0	959	0	0	0	0	674	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000348832.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348832.24	38	224	52	0	0	0	0	0	501	0	0	0	0	322	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000348832.21	11	82	23	0	0	0	0	0	176	0	0	0	0	99	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000348832.8	54	371	93	0	0	0	0	0	765	0	0	0	0	355	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000348832.13	171	1460	351	0	0	0	0	0	2351	0	0	0	0	1286	0	0	0	0	0	1	0	0	20	0
evm.model.scf7180000348832.9	57	336	95	0	0	0	0	0	785	0	0	0	0	524	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000348832.22	21	82	16	0	0	0	0	0	144	0	0	0	0	92	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000348832.10	47	148	55	0	0	0	0	0	402	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353061.3	29	420	54	0	0	0	0	0	570	0	0	0	0	251	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000353061.4	5	18	6	0	0	0	0	0	61	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353061.2	5	14	5	0	0	0	0	0	57	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353061.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000347857.1	41	232	80	0	0	0	0	0	609	0	0	0	0	256	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000347857.2	186	1455	320	0	0	0	0	0	2799	0	0	0	0	960	0	0	0	0	0	1	0	0	18	0
evm.model.scf7180000353020.7	14	52	14	0	0	0	0	0	186	0	0	0	0	55	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353020.9	14	36	11	0	0	0	0	0	115	0	0	0	0	49	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353020.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353020.8	33	151	62	0	0	0	0	0	544	0	0	0	0	226	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353020.5	0	9	3	0	0	0	0	0	16	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353020.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353020.6	3	24	7	0	0	0	0	0	53	0	0	0	0	36	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000347381.1	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346056.9	11	58	29	0	0	0	0	0	202	0	0	0	0	118	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000346056.14	11	115	25	0	0	0	0	0	238	0	0	0	0	142	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000346056.11	53	229	69	0	0	0	0	0	613	0	0	0	0	361	0	0	0	0	0	2	0	0	5	0
evm.model.scf7180000346056.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346056.12	70	542	143	0	0	0	0	0	970	0	0	0	0	656	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000346056.8	30	242	61	0	0	0	0	0	575	0	0	0	0	382	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000346056.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346056.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346056.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346056.13	53	461	98	0	0	0	0	0	962	0	0	0	0	601	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000346056.7	23	147	37	0	0	0	0	0	275	0	0	0	0	212	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000346056.15	8	37	10	0	0	0	0	0	89	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346056.6	1	8	9	0	0	0	0	0	66	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346056.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346056.2	33	138	29	0	0	0	0	0	242	0	0	0	0	147	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000355697.5	61	457	110	0	0	0	0	0	1023	0	0	0	0	411	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000355697.18	160	693	282	0	0	0	0	0	2347	0	0	0	0	1358	0	0	0	0	0	0	0	0	26	0
evm.model.scf7180000355697.4	54	212	108	0	0	0	0	0	581	0	0	0	0	353	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355697.16	627	4281	1271	0	0	0	0	0	9103	0	0	0	0	5212	0	0	0	0	0	0	0	0	85	0
evm.model.scf7180000355697.3	60	371	84	0	0	0	0	0	699	0	0	0	0	297	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000355697.8	6	67	25	0	0	0	0	0	121	0	0	0	0	54	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000355697.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355697.10	101	297	189	0	0	0	0	0	1308	0	0	0	0	153	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000355697.11	15	91	26	0	0	0	0	0	261	0	0	0	0	92	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000355697.6	303	1195	519	0	0	0	0	0	3984	0	0	0	0	1914	0	0	0	0	0	0	0	0	72	0
evm.model.scf7180000355697.14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355697.9	76	411	173	0	0	0	0	0	1181	0	0	0	0	312	0	0	0	0	0	0	0	0	14	0
evm.model.scf7180000355697.13	27	218	54	0	0	0	0	0	428	0	0	0	0	204	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355697.12	81	435	154	0	0	0	0	0	1194	0	0	0	0	651	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000355697.7	758	7558	1727	0	0	0	0	0	14897	0	0	0	0	6929	0	0	0	0	0	0	0	0	173	0
evm.model.scf7180000355697.17	83	745	198	0	0	0	0	0	1549	0	0	0	0	792	0	0	0	0	0	0	0	0	25	0
evm.model.scf7180000355697.2	39	306	120	0	0	0	0	0	803	0	0	0	0	407	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000347550.4	35	242	72	0	0	0	0	0	575	0	0	0	0	206	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000347550.2	20	135	42	0	0	0	0	0	291	0	0	0	0	139	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000347550.1	9	70	17	0	0	0	0	0	176	0	0	0	0	121	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000347550.3	18	86	31	0	0	0	0	0	212	0	0	0	0	97	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354578.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354578.1	24	249	52	0	0	0	0	0	788	0	0	0	0	350	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000354578.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354359.5	106	716	93	0	0	0	0	0	1764	0	0	0	0	567	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000354359.2	11	108	31	0	0	0	0	0	232	0	0	0	0	65	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000354359.6	28	202	35	0	0	0	0	0	490	0	0	0	0	122	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354359.3	86	293	129	0	0	0	0	0	1021	0	0	0	0	693	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000354359.1	38	259	68	0	0	0	0	0	540	0	0	0	0	354	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354359.4	0	13	2	0	0	0	0	0	38	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353162.1	4	46	9	0	0	0	0	0	66	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353162.4	24	74	37	0	0	0	0	0	376	0	0	0	0	109	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353162.2	39	369	109	0	0	0	0	0	884	0	0	0	0	203	0	0	0	0	0	4	0	0	6	0
evm.model.scf7180000353162.3	11	146	23	0	0	0	0	0	225	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353162.5	21	135	45	0	0	0	0	0	355	0	0	0	0	115	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353620.6	3	14	9	0	0	0	0	0	57	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353620.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353620.1	141	703	209	0	0	0	0	0	1482	0	0	0	0	552	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000353620.3	14	62	25	0	0	0	0	0	212	0	0	0	0	88	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353620.5	13	19	10	0	0	0	0	0	117	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346822.3	42	413	119	0	0	0	0	0	1007	0	0	0	0	601	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000346822.2	13	112	44	0	0	0	0	0	288	0	0	0	0	167	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000350172.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000350172.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000350172.4	429	1406	741	0	0	0	0	0	6770	0	0	0	0	4152	0	0	0	0	0	1	0	0	52	0
evm.model.scf7180000350172.3	31	56	39	0	0	0	0	0	238	0	0	0	0	80	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000350172.6	66	465	113	0	0	0	0	0	804	0	0	0	0	372	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000350172.5	13	46	26	0	0	0	0	0	182	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346594.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346594.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346594.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346594.8	1	14	5	0	0	0	0	0	72	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346594.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346594.10	1081	9239	2449	0	0	0	0	0	18543	0	0	0	0	10695	0	0	0	0	0	0	0	0	187	0
evm.model.scf7180000346594.15	285	1667	487	0	0	0	0	0	4194	0	0	0	0	2702	0	0	0	0	0	1	0	0	44	0
evm.model.scf7180000346594.12	16	128	43	0	0	0	0	0	235	0	0	0	0	80	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000346594.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346594.7	66	454	148	0	0	0	0	0	1185	0	0	0	0	502	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000346594.1	47	160	81	0	0	0	0	0	651	0	0	0	0	127	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000346594.11	66	512	126	0	0	0	0	0	980	0	0	0	0	527	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000346594.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346594.13	26	353	81	0	0	0	0	0	605	0	0	0	0	343	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000346594.9	21	187	43	0	0	0	0	0	336	0	0	0	0	222	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000346594.4	37	150	55	0	0	0	0	0	289	0	0	0	0	266	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000346594.2	19	73	20	0	0	0	0	0	201	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346594.14	184	1552	424	0	0	0	0	0	3184	0	0	0	0	1819	0	0	0	0	0	0	0	0	35	0
evm.model.scf7180000348228.1	15	102	35	0	0	0	0	0	290	0	0	0	0	135	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000348228.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348228.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355590.13	18	108	29	0	0	0	0	0	210	0	0	0	0	123	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000355590.11	100	595	141	0	0	0	0	0	1601	0	0	0	0	792	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000355590.1	46	181	73	0	0	0	0	0	579	0	0	0	0	241	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355590.8	21	163	36	0	0	0	0	0	344	0	0	0	0	177	0	0	0	0	0	2	0	0	9	0
evm.model.scf7180000355590.15	109	747	156	0	0	0	0	0	1459	0	0	0	0	749	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000355590.18	103	585	169	0	0	0	0	0	1382	0	0	0	0	887	0	0	0	0	0	0	0	0	14	0
evm.model.scf7180000355590.16	28	143	43	0	0	0	0	0	371	0	0	0	0	189	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355590.17	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355590.10	7	39	23	0	0	0	0	0	100	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355590.9	83	609	169	0	0	0	0	0	707	0	0	0	0	772	0	0	0	0	0	0	0	0	6	0
