gene,signed_logP
SCF082_s9_g500,0.536570841827361
SCF082_s9_g502,0.451067272873952
SCF082_s9_g506,0.01984013818479
SCF082_s9_g507,-0.132773585636922
SCF082_s9_g508,0.121000893369886
SCF082_s9_g509,0.0256768505493215
SCF082_s9_g511,0.00336852648944026
SCF082_s9_g512,0.142575495847635
SCF082_s9_g513,-0.0879764235142378
SCF082_s9_g514,-0.565099179938006
SCF082_s9_g515,0.178635417310981
SCF082_s9_g516,-0.0044462360920626
SCF082_s9_g517,0.00883507462001142
SCF082_s9_g518,-0.177005603742834
SCF082_s9_g519,-0.645592882385424
SCF082_s9_g520,-0.0245097098264628
SCF082_s9_g521,0.774685771689692
SCF082_s9_g522,-0.141729649894267
SCF082_s9_g524,0.450127207930843
SCF082_s9_g525,0.0140062435069887
SCF082_s9_g526,-0.153938189554614
SCF082_s9_g527,-0.352970911958561
SCF082_s9_g531,0.313662866849224
SCF082_s9_g532,0.488982180137627
SCF082_s9_g533,-0.508888946754625
SCF082_s9_g534,-1.27184363932867
SCF082_s9_g535,0.131358542613912
SCF082_s9_g537,0.0889541345983825
SCF082_s10_g540,-2.29696155474125
SCF082_s10_g541,-0.0388456607811303
SCF082_s10_g542,0.33540459219251
SCF082_s10_g543,0.377211918045855
SCF082_s10_g545,0.231815214764968
SCF082_s10_g546,-0.115643241763065
SCF082_s10_g550,-0.266318286260812
SCF082_s10_g552,0.0987193178581362
SCF082_s10_g553,0.551736723706473
SCF082_s10_g554,-0.677296941549445
SCF082_s10_g555,0.333285127713299
SCF082_s10_g556,-0.0124255882729437
SCF082_s10_g557,0.358744386397006
SCF082_s10_g558,0.572885114277627
SCF082_s10_g559,-0.183482244307843
SCF082_s10_g560,0.234050768361092
SCF082_s10_g563,-0.576384689938141
SCF082_s10_g564,0.195291720542843
SCF082_s10_g565,-0.147328657942237
SCF082_s10_g566,0.0158910556410304
SCF082_s10_g567,0.355459885573341
SCF082_s10_g568,-0.306370162017391
SCF082_s10_g569,-0.924487586123765
SCF082_s10_g570,0.700257736548393
SCF082_s10_g571,-0.276150160633048
SCF082_s10_g572,-0.538156690784813
SCF082_s10_g574,0.325012410361376
SCF082_s10_g576,-0.884405092909548
SCF082_s10_g580,-0.529727183219161
SCF082_s11_g581,-0.879913494535319
SCF082_s11_g582,0.0815021647726168
SCF082_s11_g583,-0.0764383614082479
SCF082_s11_g584,-0.910215452229652
SCF082_s11_g585,0.00508575122819486
SCF082_s11_g586,0.211397939301784
SCF082_s11_g587,0.223959721529058
SCF082_s11_g588,0.15563592004641
SCF082_s11_g590,0.488824176570969
SCF082_s11_g591,-0.101250440052559
SCF082_s11_g592,-0.263885851351163
SCF082_s11_g593,-0.171214214076679
SCF082_s11_g595,0.21228933263025
SCF082_s11_g596,-0.286612267908006
SCF082_s11_g597,1.18919702595205
SCF082_s11_g599,-0.366306213960654
SCF082_s11_g600,1.03663517349485
SCF082_s11_g602,0.0217550713483825
SCF082_s11_g603,0.0759546469358714
SCF082_s11_g604,-0.581384177560623
SCF082_s11_g605,0.930423299297508
SCF082_s11_g606,-0.0844599071807454
SCF082_s11_g607,-0.087760375925464
SCF082_s11_g608,-0.253392823718723
SCF082_s11_g609,0.8044763882557
SCF082_s11_g612,0.202358072794145
SCF082_s11_g613,-0.0946744661677108
SCF082_s11_g614,-0.0806485153823347
SCF082_s11_g615,-0.224792552110674
SCF082_s11_g616,-1.10549335126702
SCF082_s11_g617,-0.151695011860966
SCF082_s11_g618,0.19641367616454
SCF082_s11_g619,-0.550469152294051
SCF082_s11_g620,-1.78334864287734
SCF082_s11_g622,-0.0422840795507332
SCF082_s11_g623,-0.268899774296917
SCF082_s11_g624,-1.11664602069435
SCF082_s11_g625,-0.0635904240798791
SCF082_s11_g627,0.0182478948745829
SCF082_s11_g628,-0.257377859396389
SCF082_s11_g629,-0.341578048263379
SCF082_s11_g630,-0.431511798287443
SCF082_s12_g631,-0.0574377776817201
SCF082_s12_g632,0.810613709067674
SCF082_s12_g633,-0.649265704065611
SCF082_s12_g634,-0.0264209773478849
SCF082_s12_g635,0.214707297121858
SCF082_s12_g636,0.183349280795949
SCF082_s12_g639,-0.777607808630032
SCF082_s12_g640,0.105058127405316
SCF082_s12_g641,0.161520159474199
SCF082_s12_g643,0.0888729294943998
SCF082_s12_g645,0.459548915460713
SCF082_s12_g646,-0.310899842493129
SCF082_s12_g647,-0.117196949410688
SCF082_s12_g648,-0.147357087343529
SCF082_s12_g649,0.0881859420036128
SCF082_s12_g650,0.0651735431383058
SCF082_s12_g653,0.366139417100237
SCF082_s12_g655,-0.196358231936739
SCF082_s12_g656,-0.138738201035903
