"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
585 0.0884623714659104 2 22 "GO:0016460;GO:0032982" "myosin II complex" 0.218729745481112
-62 0.856681895848959 3 22 "GO:0016461" "unconventional myosin complex" 0.921958422087862
-758 0.00776415066673211 3 32 "GO:0016469" "proton-transporting two-sector ATPase complex" 0.0394000045316952
109 0.679863021173066 3 37 "GO:0016528;GO:0016529" "sarcoplasm" 0.801539846735618
-214 0.419236190212582 6 37 "GO:0016591" "RNA polymerase II, holoenzyme" 0.605104451883185
-482 0.299629808293039 3 12 "GO:0016592" "mediator complex" 0.48981346210012
-206 0.0136225527287292 3 398 "GO:0016604" "nuclear body" 0.0623657492112134
234 0.425735160169401 2 30 "GO:0016605" "PML body" 0.609977515548335
-334 0.00110549234778947 5 258 "GO:0016607;GO:0140168" "nuclear ribonucleoprotein granule" 0.00909065893921184
442 0.362631037412979 2 11 "GO:0016939;GO:0030993" "axonemal heterotrimeric kinesin-II complex" 0.553390072718765
-565 0.0353369404245046 3 36 "GO:0017053" "transcription repressor complex" 0.121096181805612
-39 0.922613103871405 3 16 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 0.960304225343949
306 0.432545535646307 2 17 "GO:0017119" "Golgi transport complex" 0.613732890771758
-823 0.0014404440071321 2 39 "GO:0019005" "SCF ubiquitin ligase complex" 0.0105518873932087
-1588 0.00022202311854911 2 14 "GO:0019773" "proteasome core complex, alpha-subunit complex" 0.00282838146673431
409 0.1183412676568 2 38 "GO:0019897" "extrinsic component of plasma membrane" 0.271952873909352
494 0.000581929674601907 2 128 "GO:0019898" "extrinsic component of membrane" 0.00607631955290332
-1340 3.79490624091496e-38 2 251 "GO:0022626;GO:0044391" "cytosolic ribosome" 1.11190752858808e-35
-277 0.408832037484831 3 23 "GO:0030014;GO:0030015" "CCR4-NOT complex" 0.595959139219181
298 0.0262874692634964 2 147 "GO:0030016;GO:0043292;GO:0030017;GO:0044449" "contractile muscle fiber" 0.101944379225151
667 9.33014755734204e-05 2 90 "GO:0030018;GO:0031674" "I band" 0.00147769364016282
-165 0.433825184449076 2 59 "GO:0030027" "lamellipodium" 0.614061734510045
8 0.961393920677525 2 96 "GO:0030117;GO:0048475" "membrane coat" 0.97569446236693
-175 0.458451899004698 2 47 "GO:0030118" "clathrin coat" 0.635990824516503
-145 0.595280780797375 2 35 "GO:0030119" "AP-type membrane coat adaptor complex" 0.745372943477055
-210 0.309824392114181 4 61 "GO:0030120" "vesicle coat" 0.501538933090912
-429 0.144631061651752 2 30 "GO:0030122;GO:0030131;GO:0030128;GO:0030132;GO:0030669;GO:0045334" "clathrin coat of coated pit" 0.300545397616761
-51 0.894049977009898 5 18 "GO:0030126;GO:0030663" "COPI-coated vesicle membrane" 0.941094744158497
23 0.953109201439576 2 17 "GO:0030127" "COPII vesicle coat" 0.975645471738327
-203 0.0725835176735162 2 209 "GO:0030133" "transport vesicle" 0.192461273107152
-389 0.0793894789297265 2 53 "GO:0030134" "COPII-coated ER to Golgi transport vesicle" 0.201394955207012
-156 0.260895349201986 7 137 "GO:0030135" "coated vesicle" 0.449398543910007
-11 0.955354718249541 2 66 "GO:0030136" "clathrin-coated vesicle" 0.975645471738327
-311 0.306872935704753 2 28 "GO:0030137" "COPI-coated vesicle" 0.498137230811594
22 0.859026106586984 2 174 "GO:0030139" "endocytic vesicle" 0.921958422087862
-243 0.441580773710301 2 26 "GO:0030140" "trans-Golgi network transport vesicle" 0.6217102157867
-269 0.170001209086268 -1 68 "GO:0030173;GO:0031228" "obsolete intrinsic component of Golgi membrane" 0.337697317032383
-294 0.280603196307207 2 35 "GO:0030175" "filopodium" 0.469809922960067
-26 0.841327598400646 -1 162 "GO:0030176;GO:0031227" "obsolete intrinsic component of endoplasmic reticulum membrane" 0.916390283759811
-421 0.0373272848137552 3 64 "GO:0030286" "dynein complex" 0.124282891482162
-368 0.000122362298264472 2 298 "GO:0030312;GO:0005618" "external encapsulating structure" 0.00174888553129221
895 7.48354357774184e-05 2 51 "GO:0030315" "T-tubule" 0.00125295901044478
125 0.154675801400893 5 355 "GO:0030424" "axon" 0.316923145527704
341 0.000114514540885967 5 353 "GO:0030425;GO:0097447" "dendrite" 0.00168915454792575
-2 0.993244049152425 2 54 "GO:0030426" "growth cone" 0.998280053746647
252 0.0331081702314854 2 191 "GO:0030427" "site of polarized growth" 0.116674689528596
-765 0.114551155086594 3 11 "GO:0030445" "yeast-form cell wall" 0.264745412901245
-740 0.0398902161538055 3 20 "GO:0030446" "hyphal cell wall" 0.129864814811833
-194 0.418797896009179 3 45 "GO:0030479;GO:0061645" "actin cortical patch" 0.605104451883185
-101 0.470596023903132 2 134 "GO:0030496" "midbody" 0.643863754043604
-348 0.0697065829406561 3 71 "GO:0030658" "transport vesicle membrane" 0.189111377792706
133 0.1067157919802 2 408 "GO:0030659;GO:0012506" "vesicle membrane" 0.250141816401589
-258 0.194992823805265 2 66 "GO:0030660" "Golgi-associated vesicle membrane" 0.368599337902856
-102 0.564770051868326 3 83 "GO:0030662" "coated vesicle membrane" 0.720159032053036
-235 0.388448965815975 4 35 "GO:0030665;GO:0030125" "clathrin-coated vesicle membrane" 0.577532797072533
-175 0.322119290420466 3 84 "GO:0030666" "endocytic vesicle membrane" 0.512939957028242
118 0.524589443623928 2 76 "GO:0030667" "secretory granule membrane" 0.68618172759737
-144 0.50889519406366 4 55 "GO:0030670" "phagocytic vesicle membrane" 0.671649963336272
213 0.585478798691914 6 17 "GO:0030672;GO:0099501" "synaptic vesicle membrane" 0.736245871316441
-587 5.15731184637782e-07 3 196 "GO:0030684" "preribosome" 2.01478982798494e-05
-335 0.042794038572879 4 96 "GO:0030686" "90S preribosome" 0.134370665817496
-736 7.08854382505167e-06 4 98 "GO:0030687" "preribosome, large subunit precursor" 0.000207694334074014
-679 0.128219422483099 2 13 "GO:0030688" "preribosome, small subunit precursor" 0.28050141089355
287 0.0446186428349432 2 129 "GO:0030863;GO:0030864" "cortical cytoskeleton" 0.137613287901456
-957 4.50993678515061e-06 4 60 "GO:0030867;GO:0098554;GO:0098556" "rough endoplasmic reticulum membrane" 0.000155460173888133
-555 0.122832563921193 3 20 "GO:0030894;GO:0043601" "nuclear replisome" 0.274732375793203
475 0.132265345132934 5 26 "GO:0030981;GO:0055028" "cortical microtubule cytoskeleton" 0.283910228014283
40 0.879507467189302 2 38 "GO:0030990" "intraciliary transport particle" 0.93368002857415
360 0.386517968249992 2 15 "GO:0030991" "intraciliary transport particle A" 0.576334680393118
-116 0.741653008916191 2 21 "GO:0030992" "intraciliary transport particle B" 0.840635712233826
