"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-136 0.522772338125424 2 91 "GO:0002694;GO:0051249" "regulation of leukocyte activation" 0.762775151224608
-202 0.616393749183732 2 25 "GO:0002695;GO:0050868;GO:0051250;GO:1903038" "negative regulation of leukocyte activation" 0.823410765815518
-237 0.364839615875641 2 60 "GO:0002696;GO:0051251" "positive regulation of leukocyte activation" 0.647952225884614
26 0.878690087233897 2 141 "GO:0002697" "regulation of immune effector process" 0.949586842438588
-731 0.0322366689300742 2 35 "GO:0002698;GO:0050687" "negative regulation of immune effector process" 0.173587738471701
23 0.916654719824281 2 84 "GO:0002699" "positive regulation of immune effector process" 0.96783848590584
535 0.0790691519809463 2 44 "GO:0002700;GO:0002702" "regulation of production of molecular mediator of immune response" 0.292762849638352
-99 0.736475958501621 2 47 "GO:0002703;GO:0002705;GO:0002706;GO:0002822;GO:0002819;GO:0002708;GO:0002824;GO:0002821" "regulation of leukocyte mediated immunity" 0.881898582581094
-202 0.624495253212879 8 24 "GO:0002709;GO:0002711" "positive regulation of T cell mediated immunity" 0.826509505677567
715 0.239303911297052 4 11 "GO:0002712;GO:0002714;GO:0002889;GO:0002891" "regulation of immunoglobulin mediated immune response" 0.524069124111288
203 0.678655569610287 2 17 "GO:0002718;GO:0002720" "regulation of cytokine production involved in immune response" 0.850247509072134
595 0.327575381534571 3 11 "GO:0002724;GO:0002726" "regulation of T cell cytokine production" 0.614143893845171
451 0.263650803999947 2 25 "GO:0002753" "cytoplasmic pattern recognition receptor signaling pathway" 0.547799107916349
730 0.25191381429404 2 10 "GO:0002761" "regulation of myeloid leukocyte differentiation" 0.53275553070797
672 0.248603759072353 4 12 "GO:0002786;GO:0002803" "regulation of antibacterial peptide production" 0.530722408700441
-574 0.00992979777335151 3 83 "GO:0002790;GO:0009306;GO:0035592;GO:0071692" "peptide secretion" 0.0835994403013594
126 0.458764741876606 2 144 "GO:0002791;GO:0050708" "regulation of peptide secretion" 0.713051484516782
258 0.407276296380367 6 42 "GO:0002792;GO:0050709" "negative regulation of peptide secretion" 0.677707757176931
-64 0.779055604823078 6 78 "GO:0002793;GO:0050714" "positive regulation of peptide secretion" 0.905613170390824
