"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1182 0.0196859358830034 2 10 "GO:0005971" "ribonucleoside-diphosphate reductase complex" 0.209511480164306
163 0.272156214895059 2 119 "GO:0008021;GO:0070382" "exocytic vesicle" 0.616719874007771
177 0.612472631708805 2 21 "GO:0008023" "transcription elongation factor complex" 0.841872693515951
-125 0.64933635675383 5 34 "GO:0008076;GO:0034705" "voltage-gated potassium channel complex" 0.85500267617863
490 0.290093360732355 2 12 "GO:0008278;GO:0030892;GO:0030893" "cohesin complex" 0.633946620113092
516 0.054127278214361 3 36 "GO:0008287;GO:1903293" "phosphatase complex" 0.341060054124898
384 0.407332047779742 2 12 "GO:0008540" "proteasome regulatory particle, base subcomplex" 0.706202899405115
581 0.209369577623967 2 12 "GO:0008541" "proteasome regulatory particle, lid subcomplex" 0.581471907524382
-431 0.0352483702975774 4 62 "GO:0009277" "fungal-type cell wall" 0.278615738672765
-197 0.422542570191553 2 43 "GO:0009295;GO:0042645" "nucleoid" 0.718510337569903
763 0.0226432562362929 2 23 "GO:0009501" "amyloplast" 0.224897426346909
620 0.134432943378736 2 15 "GO:0009504" "cell plate" 0.501197458228093
-224 0.350192884439112 4 45 "GO:0009505" "plant-type cell wall" 0.661231108761247
-189 0.0336772979399147 2 344 "GO:0009506;GO:0055044" "plasmodesma" 0.275249777978289
97 0.748322717050822 2 28 "GO:0009524" "phragmoplast" 0.911677987924702
332 0.00208794665203859 2 230 "GO:0009526;GO:0009941" "plastid envelope" 0.0582636541949816
-663 0.136349857316427 3 13 "GO:0009527;GO:0009707" "plastid outer membrane" 0.501197458228093
1036 0.00247138203000832 2 22 "GO:0009528;GO:0009706" "plastid inner membrane" 0.0603555000668059
408 0.000115386419295542 2 239 "GO:0009532;GO:0009570" "plastid stroma" 0.00520126474670674
201 0.172560443090623 4 121 "GO:0009534;GO:0031976;GO:0009579" "thylakoid" 0.543658170167232
197 0.297367245836473 3 73 "GO:0009535;GO:0055035;GO:0042651;GO:0034357;GO:0044436" "obsolete thylakoid part" 0.634244830537364
278 0.25632637314157 4 43 "GO:0009705" "plant-type vacuole membrane" 0.616719874007771
-68 0.754837454528445 3 54 "GO:0009897" "external side of plasma membrane" 0.917706946791844
-2 0.992176069436295 4 59 "GO:0009898" "cytoplasmic side of plasma membrane" 0.996350072633961
348 0.386047236704676 2 16 "GO:0009925" "basal plasma membrane" 0.691524131734282
-84 0.462532438382676 2 202 "GO:0009986" "cell surface" 0.750814429064399
