"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-363 0.539487338662395 4 10 "GO:0030688" "preribosome, small subunit precursor" 0.73597430621733
504 0.0526425499046645 3 52 "GO:0030863" "cortical cytoskeleton" 0.165594040476809
577 0.039078264348111 2 45 "GO:0030864" "cortical actin cytoskeleton" 0.130529460296783
-1860 1.12064639541939e-06 2 24 "GO:0030867" "rough endoplasmic reticulum membrane" 2.79299563166063e-05
-192 0.680923477351253 3 16 "GO:0030894" "replisome" 0.827837882858192
310 0.582360370878718 2 11 "GO:0030897" "HOPS complex" 0.759294809515914
-213 0.71926267796383 3 10 "GO:0030904" "retromer complex" 0.845499423433571
-1459 0.000254993136615778 2 22 "GO:0030990" "intraciliary transport particle" 0.00289886934257937
-1859 4.17436102041973e-05 2 17 "GO:0030992" "intraciliary transport particle B" 0.000614769532098178
-171 0.772740294291153 3 10 "GO:0031010" "ISWI-type complex" 0.867826188389371
171 0.742211012534629 5 13 "GO:0031011" "Ino80 complex" 0.854267737340035
219 0.186980684528896 2 129 "GO:0031012" "extracellular matrix" 0.389218223710041
-3 0.99535948637568 4 11 "GO:0031045" "dense core granule" 0.998441094692633
-1378 0.0197662844545895 3 10 "GO:0031080" "nuclear pore outer ring" 0.0800534520410875
-173 0.548727502595324 5 42 "GO:0031091" "platelet alpha granule" 0.737520965524294
-877 0.119641727643742 2 11 "GO:0031092" "platelet alpha granule membrane" 0.289282983258003
126 0.717807487619974 2 29 "GO:0031093" "platelet alpha granule lumen" 0.845499423433571
1 0.998200452873091 2 34 "GO:0031201" "SNARE complex" 0.999205152639286
-72 0.803610483917581 -1 42 "GO:0031225" "obsolete anchored component of membrane" 0.882609480641682
563 6.86387191076804e-13 -1 630 "GO:0031226" "obsolete intrinsic component of plasma membrane" 1.11194724954442e-10
-652 0.24757324178655 -1 11 "GO:0031231" "obsolete intrinsic component of peroxisomal membrane" 0.457058292529015
-624 0.228959784679413 -1 13 "GO:0031233" "obsolete intrinsic component of external side of plasma membrane" 0.441565299024582
404 0.100861021171865 4 58 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 0.258331785452049
-338 0.0974607040107413 3 85 "GO:0031248" "protein acetyltransferase complex" 0.252733588897395
