"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
327 0.385176903635662 2 37 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.766100721415777
30 0.964936185098914 3 11 "GO:0001659" "temperature homeostasis" 0.994524163779324
1635 0.0428336658051437 2 8 "GO:0001661" "conditioned taste aversion" 0.34511330767947
927 0.0571875887170484 3 22 "GO:0001662;GO:0002209;GO:0042596" "fear response" 0.392019891785377
267 0.0716534041741064 3 245 "GO:0001666;GO:0036293" "response to decreased oxygen levels" 0.429492461026534
266 0.0582365178588336 3 273 "GO:0001667" "ameboidal-type cell migration" 0.393418480464809
-58 0.935737800456433 2 10 "GO:0001675" "acrosome assembly" 0.986724414320991
158 0.498982733826851 2 97 "GO:0001676" "long-chain fatty acid metabolic process" 0.834190485511478
311 0.256696554444624 2 70 "GO:0001678;GO:0071326;GO:0071331;GO:0071333" "intracellular glucose homeostasis" 0.671617614515264
-770 0.311473416212619 2 9 "GO:0001682" "tRNA 5'-leader removal" 0.718751985857126
108 0.915620395648206 2 5 "GO:0001696" "gastric acid secretion" 0.982020348004374
114 0.556052108762413 3 141 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.856261741353782
151 0.308034746737985 3 245 "GO:0001701" "in utero embryonic development" 0.716842039898665
304 0.474630735569834 2 29 "GO:0001702" "gastrulation with mouth forming second" 0.824857176821051
198 0.580326519212297 5 41 "GO:0001703;GO:0010004" "gastrulation involving germ band extension" 0.86654577871951
753 0.000357156370841725 2 119 "GO:0001704" "formation of primary germ layer" 0.0226038153618299
649 0.0473344214237864 4 49 "GO:0001706" "endoderm formation" 0.363812155910393
779 0.00128665999843816 4 90 "GO:0001707;GO:0048332" "mesoderm morphogenesis" 0.055452677846798
514 0.00667623322212149 2 148 "GO:0001708" "cell fate specification" 0.143426722891142
415 0.0278100454057837 3 149 "GO:0001709" "cell fate determination" 0.292026261548028
593 0.194710801755973 3 25 "GO:0001710" "mesodermal cell fate commitment" 0.609349031047741
276 0.494210185838823 3 32 "GO:0001711" "endodermal cell fate commitment" 0.831774450291742
380 0.548702582078019 2 13 "GO:0001714" "endodermal cell fate specification" 0.850849245121959
-1927 0.00761304926567894 2 10 "GO:0001731" "formation of translation preinitiation complex" 0.155923239333512
50 0.851048074481237 2 73 "GO:0001736;GO:0007164" "establishment of tissue polarity" 0.963981412968508
-58 0.912522175987497 4 19 "GO:0001737" "establishment of imaginal disc-derived wing hair orientation" 0.981642778598769
85 0.71962079728483 2 93 "GO:0001738" "morphogenesis of a polarized epithelium" 0.924676518567371
1838 0.0486067480995182 2 6 "GO:0001743" "lens placode formation" 0.369435325093213
462 0.00839206339623056 6 173 "GO:0001745" "compound eye morphogenesis" 0.163828887541145
1131 0.137178777515929 3 9 "GO:0001746;GO:0055034" "Bolwig's organ morphogenesis" 0.546231366820639
465 0.0559151401101088 7 89 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.389686368326899
1031 0.0241041288872151 7 25 "GO:0001752;GO:0042706" "eye photoreceptor cell fate commitment" 0.274443282710998
474 0.0192159119816904 6 129 "GO:0001754" "eye photoreceptor cell differentiation" 0.250448574529453
683 0.0529047138449328 5 42 "GO:0001755;GO:0090497" "mesenchymal cell migration" 0.381507308672774
14 0.960191848890654 2 63 "GO:0001756" "somitogenesis" 0.993828203420227
1553 0.095711966463324 2 6 "GO:0001757" "somite specification" 0.4747832380391
-165 0.746238435517072 2 20 "GO:0001759" "organ induction" 0.933399207966082
320 0.0758104403806912 2 164 "GO:0001763;GO:0061138" "morphogenesis of a branching structure" 0.437248229617698
-42 0.853511255193402 3 103 "GO:0001764" "neuron migration" 0.964594042428193
1138 0.26489419604102 3 5 "GO:0001771" "immunological synapse formation" 0.680371246286286
1034 0.079502715348037 2 15 "GO:0001773;GO:0043011" "myeloid dendritic cell activation" 0.445380044114801
-100 0.329340945693579 2 536 "GO:0001775;GO:0045321" "cell activation" 0.733670079444596
523 0.133764943810404 2 43 "GO:0001776" "leukocyte homeostasis" 0.541986367800178
-323 0.751783960130336 5 5 "GO:0001778" "plasma membrane repair" 0.934709674799418
681 0.10878280987469 3 29 "GO:0001782" "B cell homeostasis" 0.498824568779176
-583 0.470153135521292 2 8 "GO:0001783" "B cell apoptotic process" 0.822408759605658
-84 0.75189243733687 2 75 "GO:0001816" "cytokine production" 0.934709674799418
-105 0.471852376380639 2 251 "GO:0001817" "regulation of cytokine production" 0.823543588589811
-143 0.521718656920439 2 106 "GO:0001818" "negative regulation of cytokine production" 0.840806048374876
-166 0.398349390964691 3 137 "GO:0001819" "positive regulation of cytokine production" 0.775017312676593
-1922 0.0597367394621993 3 5 "GO:0001820" "serotonin secretion" 0.395788257997058
59 0.945772061434314 2 7 "GO:0001821" "histamine secretion" 0.989809277884509
24 0.879615238402017 2 218 "GO:0001822" "kidney development" 0.973613392303385
-214 0.484755736604083 2 56 "GO:0001824" "blastocyst development" 0.827917830081179
128 0.779438018096687 2 25 "GO:0001825" "blastocyst formation" 0.946036504049809
460 0.622055582904524 2 6 "GO:0001826" "inner cell mass cell differentiation" 0.887289987331355
504 0.393262796818345 3 15 "GO:0001829" "trophectodermal cell differentiation" 0.771264977009736
484 0.3827264255745 3 17 "GO:0001832" "blastocyst growth" 0.764983804799603
24 0.972209257183833 3 11 "GO:0001833" "inner cell mass cell proliferation" 0.996204413428587
-162 0.777029361526812 4 16 "GO:0001836" "release of cytochrome c from mitochondria" 0.945531611238059
569 0.036450386109736 2 71 "GO:0001837" "epithelial to mesenchymal transition" 0.324542411179842
476 0.0187503762167376 2 129 "GO:0001838" "embryonic epithelial tube formation" 0.249270825257395
1244 0.102200201993777 2 9 "GO:0001839" "neural plate morphogenesis" 0.486750114580531
1139 0.0720772755281794 2 13 "GO:0001840" "neural plate development" 0.430967081270971
498 0.0292719125153915 2 101 "GO:0001841" "neural tube formation" 0.297316798375483
1282 0.13749328314106 2 7 "GO:0001842" "neural fold formation" 0.54643381734971
707 0.00447251929978207 2 85 "GO:0001843;GO:0060606;GO:0014020" "primary neural tube formation" 0.116630324229723
-178 0.754932484002735 2 16 "GO:0001845" "phagolysosome assembly" 0.936665612878703
399 0.528938769351209 3 13 "GO:0001878" "response to yeast" 0.843393380554649
1043 0.307160910381072 2 5 "GO:0001880;GO:0060797;GO:0060799" "Mullerian duct regression" 0.715927470281032
-863 0.232032935000225 5 10 "GO:0001881" "receptor recycling" 0.646133887776477
-42 0.919205037816868 2 30 "GO:0001885" "endothelial cell development" 0.983087021423201
233 0.802515065684122 2 6 "GO:0001887" "selenium compound metabolic process" 0.953390493721577
48 0.799276853533651 2 150 "GO:0001889;GO:0061008" "hepaticobiliary system development" 0.953135273480546
250 0.281751551157231 2 98 "GO:0001890" "placenta development" 0.696589301347759
360 0.252954398902975 3 53 "GO:0001892" "embryonic placenta development" 0.666293457927784
-77 0.865509483814886 2 25 "GO:0001893" "maternal placenta development" 0.967856095809757
9 0.961103744712601 2 151 "GO:0001894" "tissue homeostasis" 0.993828203420227
-119 0.704692230520784 3 53 "GO:0001895" "retina homeostasis" 0.919838254423467
-532 0.351712595035952 2 16 "GO:0001906" "cell killing" 0.746459510612557
154 0.839765684852168 2 9 "GO:0001909" "leukocyte mediated cytotoxicity" 0.962770101731808
-88 0.873584158609806 2 17 "GO:0001910" "regulation of leukocyte mediated cytotoxicity" 0.970346138284162
-606 0.379112283898567 4 11 "GO:0001912" "positive regulation of leukocyte mediated cytotoxicity" 0.76208077380674
-866 0.315689582793074 5 7 "GO:0001914" "regulation of T cell mediated cytotoxicity" 0.720569957315027
-827 0.375173028032749 2 6 "GO:0001916" "positive regulation of T cell mediated cytotoxicity" 0.759317350023066
280 0.623662860823589 2 16 "GO:0001919" "regulation of receptor recycling" 0.887289987331355
-105 0.884410875428721 2 10 "GO:0001921" "positive regulation of receptor recycling" 0.974580045410979
1133 0.267000230894032 2 5 "GO:0001922" "B-1 B cell homeostasis" 0.682809108857144
122 0.166096996167661 3 747 "GO:0001932" "regulation of protein phosphorylation" 0.575446502321671
4 0.976469009627311 3 311 "GO:0001933;GO:0042326" "negative regulation of phosphorylation" 0.996280138647418
215 0.0366246982497809 6 528 "GO:0001934;GO:0042327" "positive regulation of phosphorylation" 0.324950590779361
343 0.561306279574974 4 15 "GO:0001935" "endothelial cell proliferation" 0.859029605607809
261 0.32127908664642 4 76 "GO:0001936" "regulation of endothelial cell proliferation" 0.725273323403572
392 0.466431754272248 2 18 "GO:0001937" "negative regulation of endothelial cell proliferation" 0.818966026933902
208 0.478073515053795 5 61 "GO:0001938" "positive regulation of endothelial cell proliferation" 0.825876269926831
-312 0.573529656045489 3 17 "GO:0001941" "postsynaptic membrane organization" 0.864650023665673
299 0.548375806728214 2 21 "GO:0001945" "lymph vessel development" 0.850849245121959
1307 0.0576151331221761 3 11 "GO:0001946;GO:0036303" "lymphangiogenesis" 0.392252929591598
-6 0.981924009345146 4 77 "GO:0001947" "heart looping" 0.997543914049118
132 0.635773478680945 3 68 "GO:0001952" "regulation of cell-matrix adhesion" 0.891941098780996
-20 0.97093242220534 2 17 "GO:0001953" "negative regulation of cell-matrix adhesion" 0.996204413428587
80 0.848048784854173 2 30 "GO:0001954" "positive regulation of cell-matrix adhesion" 0.962770101731808
795 0.0708246319455401 3 27 "GO:0001956" "positive regulation of neurotransmitter secretion" 0.426434783046916
772 0.0741494912377732 3 28 "GO:0001958;GO:0036075" "replacement ossification" 0.434113199167309
-229 0.465724785772341 4 53 "GO:0001959" "regulation of cytokine-mediated signaling pathway" 0.81874790291559
-177 0.749635992101814 6 17 "GO:0001960;GO:0060761" "negative regulation of response to cytokine stimulus" 0.933722657444932
711 0.163988016225023 3 20 "GO:0001961" "positive regulation of cytokine-mediated signaling pathway" 0.573998910802584
