"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
493 0.374032834851393 4 13 "GO:0140938" "histone H3 methyltransferase activity" 0.73081211250388
567 0.45300885693086 4 7 "GO:0140939" "histone H4 methyltransferase activity" 0.781049753329069
381 0.0608420146775513 2 98 "GO:0140993" "histone modifying activity" 0.353552725277066
334 0.597535783900263 3 10 "GO:0140994" "RNA polymerase II CTD heptapeptide repeat modifying activity" 0.836157365474307
1971 0.00902428367999372 5 7 "GO:0140996" "histone H3 kinase activity" 0.130882619041871
-967 0.27882778113043 3 5 "GO:0141221" "histone deacetylase activity, hydrolytic mechanism" 0.682989407945614
-228 0.375368342599611 2 61 "GO:0160215" "deacylase activity" 0.73081211250388
-324 0.691214543766258 5 6 "GO:0180030" "inositol phosphate kinase activity" 0.880270263222737
-602 0.00545433151838911 2 86 "GO:0180051;GO:0008135" "translation factor activity, RNA binding" 0.103246184078411
582 0.51482540442047 2 5 "GO:1901338;GO:0051379" "catecholamine binding" 0.805509136168082
-629 0.345121358903708 2 9 "GO:1901474" "azole transmembrane transporter activity" 0.717702645098127
-364 0.32708404024957 3 29 "GO:1901505" "carbohydrate derivative transmembrane transporter activity" 0.716856179218857
-78 0.851650159432304 3 23 "GO:1901567" "fatty acid derivative binding" 0.9565771902743
-290 0.722236431732564 4 6 "GO:1901611;GO:1901612" "phosphatidylglycerol binding" 0.898980227856884
0 0.999711308742872 -1 12 "GO:1901618" "obsolete organic hydroxy compound transmembrane transporter activity" 0.999711308742872
20 0.913266232846341 2 124 "GO:1901681" "sulfur compound binding" 0.978957526973493
-413 0.22892892587412 2 34 "GO:1901682" "sulfur compound transmembrane transporter activity" 0.625834035045274
-22 0.893772783092142 5 147 "GO:1901981;GO:0035091" "phosphatidylinositol binding" 0.970815085171486
384 0.125414868994777 2 64 "GO:1902936" "phosphatidylinositol bisphosphate binding" 0.504290557146831
932 0.216846084772167 2 7 "GO:1904047" "S-adenosyl-L-methionine binding" 0.62343249371998
-823 0.275608661753467 2 7 "GO:1990050" "phosphatidic acid transfer activity" 0.67869370667342
-412 0.424776736300122 4 15 "GO:1990380" "K48-linked deubiquitinase activity" 0.760892907702711
-1210 0.0234387214404842 5 14 "GO:1990381" "ubiquitin-specific protease binding" 0.234387214404842
-1299 0.0853497415713041 2 7 "GO:1990446" "U1 snRNP binding" 0.415899164436439
-528 0.517626001465978 4 6 "GO:1990459" "transferrin receptor binding" 0.806879192183478
-36 0.952932039899833 3 11 "GO:1990825" "sequence-specific mRNA binding" 0.991600335767747
205 0.573883053920403 2 30 "GO:1990841" "promoter-specific chromatin binding" 0.823865313512479
